target,beta,method_key,step,sample_idx,seq_len_full,seq_len_semantic,tokens_full_json,tokens_semantic_json
Linear,10,exact_guidance_u,198,0,54,53,"[129, 11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]","[11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]"
Linear,10,exact_guidance_u,199,0,54,53,"[129, 11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]","[11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]"
Linear,10,exact_guidance_u,200,0,54,53,"[129, 11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]","[11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]"
Linear,10,exact_guidance_u,201,0,54,53,"[129, 11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]","[11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]"
Linear,10,exact_guidance_u,202,0,54,53,"[129, 11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]","[11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]"
Linear,10,exact_guidance_u,203,0,56,55,"[129, 11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]","[11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]"
Linear,10,exact_guidance_u,204,0,56,55,"[129, 11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]","[11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]"
Linear,10,exact_guidance_u,205,0,56,55,"[129, 11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]","[11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]"
Linear,10,exact_guidance_u,206,0,57,56,"[129, 11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]","[11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]"
Linear,10,exact_guidance_u,207,0,57,56,"[129, 11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]","[11, 33, 58, 77, 84, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]"
Linear,10,exact_guidance_u,208,0,58,57,"[129, 11, 33, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]","[11, 33, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]"
Linear,10,exact_guidance_u,209,0,59,58,"[129, 11, 33, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]","[11, 33, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]"
Linear,10,exact_guidance_u,210,0,60,59,"[129, 11, 33, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]","[11, 33, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]"
Linear,10,exact_guidance_u,211,0,60,59,"[129, 11, 33, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]","[11, 33, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]"
Linear,10,exact_guidance_u,212,0,62,61,"[129, 0, 11, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]","[0, 11, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 102, 77, 67]"
Linear,10,exact_guidance_u,213,0,63,62,"[129, 0, 11, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]","[0, 11, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,214,0,63,62,"[129, 0, 11, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]","[0, 11, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,215,0,65,64,"[129, 0, 11, 7, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,216,0,66,65,"[129, 0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,217,0,67,66,"[129, 0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 103, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,218,0,68,67,"[129, 0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,219,0,68,67,"[129, 0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,220,0,69,68,"[129, 0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,221,0,69,68,"[129, 0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,222,0,70,69,"[129, 0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 0, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,223,0,71,70,"[129, 0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 17, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,224,0,72,71,"[129, 0, 11, 7, 17, 25, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 17, 25, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,225,0,72,71,"[129, 0, 11, 7, 17, 25, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 17, 25, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 97, 117, 114, 127, 127, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,226,0,76,75,"[129, 0, 11, 7, 17, 25, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 4, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 92, 97, 117, 114, 127, 127, 118, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 17, 25, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 4, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 92, 97, 117, 114, 127, 127, 118, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,227,0,76,75,"[129, 0, 11, 7, 17, 25, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 4, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 92, 97, 117, 114, 127, 127, 118, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 17, 25, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 4, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 92, 97, 117, 114, 127, 127, 118, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,228,0,76,75,"[129, 0, 11, 7, 17, 25, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 4, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 92, 97, 117, 114, 127, 127, 118, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 17, 25, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 11, 9, 0, 10, 3, 28, 27, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 4, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 92, 97, 117, 114, 127, 127, 118, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,229,0,77,76,"[129, 0, 11, 7, 17, 25, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 11, 9, 0, 10, 3, 28, 27, 48, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 4, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 92, 97, 117, 114, 127, 127, 118, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 17, 25, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 11, 9, 0, 10, 3, 28, 27, 48, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 4, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 92, 97, 117, 114, 127, 127, 118, 121, 119, 113, 102, 77, 67]"
Linear,10,exact_guidance_u,230,0,77,76,"[129, 0, 11, 7, 17, 25, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 11, 9, 0, 10, 3, 28, 27, 48, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 4, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 92, 97, 117, 114, 127, 127, 118, 121, 119, 113, 102, 77, 67]","[0, 11, 7, 17, 25, 33, 46, 58, 77, 84, 103, 116, 117, 127, 124, 119, 127, 103, 113, 95, 71, 48, 31, 15, 11, 11, 9, 0, 10, 3, 28, 27, 48, 50, 66, 84, 90, 108, 108, 114, 127, 127, 125, 126, 108, 97, 84, 73, 57, 42, 39, 18, 4, 0, 8, 10, 0, 11, 13, 28, 39, 50, 70, 92, 97, 117, 114, 127, 127, 118, 121, 119, 113, 102, 77, 67]"
